NEW REGIONS;NOMDEP;Date retrait appellation par Haut Conseil;DATE APPELLATION;ID MUSEE;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE1;FAX;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES
OCCITANIE;GARD;;01/02/2003;3018904;Musée du Vieux Nîmes;Place aux Herbes;30000;NIMES;0466767370;0466767371;www.nimes.fr/index.php?id=283;1er janvier, 1er mai, 1er novembre et 25 décembre;Ouvert du mardi au dimanche de 10h à 18h;Jeudis en juillet-août
OCCITANIE;GARD;;01/02/2003;3018907;Musée des Cultures Taurines;6, Rue Alexandre Ducros;30000;NIMES;0466368377;0466210958;http://www.nimes.fr/index.php?id=282;1er janvier, 1er mai, 1er novembre et 25 décembre. De la Toussaint à l'Ascension;Ouvert du mardi au dimanche de 10h à 18h de juin à novembre;Jeudis en juillet-août
OCCITANIE;GARD;;01/02/2003;3018903;Musée Archéologique;13, Boulevard Amiral Courbet;30000;NIMES;0466767480;0466767494;www.nimes.fr/index.php?id=280;1er janvier, 1er mai, 1er novembre et 25 décembre;Ouvert du mardi au dimanche de 10h à 18h;
OCCITANIE;GARD;;01/02/2003;3018906;Carré d'Art Musée d'Art Contemporain de Nîmes;Place de la Maison Carrée;30031;NIMES Cedex 1;0466763570;0466763585;www.carreartmusee.com;1er mai, 1er novembre, 25 décembre et 1er janvier;Ouvert du mardi au dimanche de 10h à 18h;jeudi soir en juillet-aôut
OCCITANIE;GARD;;01/02/2003;3018905;Musée des Beaux-Arts;Rue Cité Foulc;30033;NIMES Cedex 9;0466767191;0466767192;www.nimes.fr;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du mardi au dimanche de 10h à 18h et le second jeudi de chaque mois de 10h à 21h (jeudi des copistes) et tous les jeudis en juillet-août;Second jeudi de chaque mois jusqu'à 21h, et tous les jeudis en juillet août
OCCITANIE;GARD;;06/01/2002;3018901;Musée d'Histoire Naturelle et de Préhistoire;13 Bis, Bd Amiral Courbet;30033;NIMES Cedex 9;0466767345;0466767346;site de la ville - www.nimes.fr;1er janvier, 1er mai, 1 & 11 novembre, 25 décembre;Ouvert du mardi au dimanche de 10h à 18h;
OCCITANIE;GARD;;01/02/2003;3020202;Musée Départemental d'Art Sacré du Gard;"Maison des Chevaliers
2, Rue Saint-Jacques";30130;PONT-SAINT-ESPRIT;0466391761;0466905939;http://www.gard-provencal.com/musees/artsacre.htm;Jours fériés, février;Ouvert du mardi au dimanche de 10h à 12h et de 14h à 18h de septembre à juin et en juillet-août de 10h à 12h30 et de 15h à 18h30;
OCCITANIE;GARD;15/05/2014;01/02/2003;3020201;Musée Paul Raymond;Place de l'Ancienne Mairie;30130;PONT-SAINT-ESPRIT;0466390998;0466905939;;;;
OCCITANIE;GARD;;01/02/2003;3025801;Musée de la Maison Romane;"Place de la Maison Romane
B.P. 77";30800;SAINT-GILLES-DU-GARD;0466874042;0466877819;http://saint-gilles.fr/musee-de-la-maison-romane;Janvier, jours fériés, le 24 et 31 décembre;Ouvert d'avril à octobre du mercredi au vendredi de 10h30 à 12h30 et de 14h à 16h, de novembre à mars du mercredi au vendredi de 14h à 16h;
OCCITANIE;GARD;;01/02/2003;3026901;Musée des Vallées Cévenoles;;30270;SAINT-JEAN DU GARD;0466851048;0466851361;www.museedescevennes.com;;"Musée fermé en 2014 - réouverture prévue au printemps 2016

Ouvert d'avril à juin et de septembre à octobre tous les jours de 10h à 12h30 et de 14h à 19h, de juillet à août tous les jours de 10h à 19h, de novembre à mars le mardis et le jeudis de 9h à 1";
OCCITANIE;GARD;;01/02/2003;3033401;Musée Municipal Georges Borias;"Ancien Evêché
BP 103";30701;UZES Cedex;0466224023;;http://uzesmusee.blogspot.com ou http://www.uzes-tourisme.com/sitefr/musees/borias.htm;Janvier, 1er novembre, 25 décembre;Ouvert du mardi au dimanche en févrieret novembre-décembre de 14h à 17h, de mars à juin et septembre à octobre de 15h à 18h, juillet-août de 10h à 12h et de 15h à 18h;
OCCITANIE;GARD;;01/02/2003;3035101;Musée Pierre de Luxembourg;3, Rue de la République;30400;VILLENEUVE-LES-AVIGNON;0490274966;0466905939;Site du conseil général;Février;Ouvert de novembre à mai du mardi, jeudi et vendredi, samedi et dimanche de 14h à 17h, le mercredi de 10h à 12h et de 14H à 17h et de mai à octobre du mardi au dimanche de 10h à 12h30 et de 14h à 18H;
OCCITANIE;GERS;;01/02/2003;3201301;Musée des Jacobins;4, Place Louis Blanc;32000;AUCH;0562057479;0562619095;www.musee-jacobins.auch.fr www.auch-tourisme.com ou site de la mairie;Janvier et jours fériés;Ouvert du 1er février au 31 mars et du 1er novembre au 31 décembre du lundi au vendredi de 14h à 17h, le samedi samedi et dimanche de 10h à 12h et de 14h à 17h, du 1er avril au 31 octobre tous les jours de 10h à 12h et de 14h à 18h;
OCCITANIE;GERS;;01/02/2003;3210701;Musée de l'Armagnac;2, Rue Jules Ferry;32100;CONDOM;0562284717;0562284705;site du département : www.gers-gascogne.com;Janvier;Ouvert de novembre à mars du mercredi au dimanche de 14h à 17h et d'avril à octobre du mercredi au lundi de 10h à 12h et de 15h à 18h;
OCCITANIE;GERS;;01/02/2003;3211901;Musée Archéologique;Place de la République;32180;EAUZE;0562097138;0562097920;site du département : www.gers-gascogne.com ou site de la mairie;Janvier,  1er week-end de juillet;Ouvert du 1er mars au 30 juin et du 1er septembre au 30 novembre tous les jours de 10h à 12h et de 14h à 18h, du 1er juillet au 31 août tous les jours de 10h à 19h. En décembre et février sur réservation pour les groupes;
OCCITANIE;GERS;;01/02/2003;3220801;Musée d'Archéologie;"Place du Général de Gaulle
Hôtel de Ville";32700;LECTOURE;0562687022;0562689160;site du département : www.gers-gascogne.com;Jours fériés;"Ouvert du 1er mars au 30 septembre de 10h à 12h et de 14h à 18h.
Du 1er octobre au 28 février de 10h à 12h et de 14h à 18h";
OCCITANIE;GERS;;01/02/2003;3216001;Musée Campanaire;Place de l'Hôtel de ville;32600;L'ISLE JOURDAIN;0562073001;0562071222;site du département : www.gers-gascogne.com;1er janvier au 15 janvier, 1er mai, 25 décembre;Ouvert du mardi au samedi de 10h à 12h et de 14h à 18h, le premier dimanche du mois;
OCCITANIE;GERS;;01/02/2003;3223301;Musée Joseph Abeilhé;"Mairie de Marciac
19, Place de l'Hôtel de Ville";32230;MARCIAC;0562093803;0562082310;Site de la région : www.musees-midi-pyrenees.fr;;Ouvert du lundi au vendredi de 8h30 à 12h et de 13h30 à 17h;
OCCITANIE;GERS;;01/02/2003;3225601;Musée des Beaux-Arts et des Arts Décoratifs;13, rue de l'Evêché;32300;MIRANDE;0562666810;0562668709;site du département : www.gers-gascogne.com;Jours fériés;Ouvert du lundi au vendredi de 9h à 12h et de 14h à 18h, le samedi de 10h à 12h et de 15h à 18h, et le dimanche de 10h à 12h en juillet août;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3102801;Musée-Forum de l'Aurignacien;Avenue de Benabarre;31420;AURIGNAC;0561909072;0561987133;www.musee-aurignacien.com;Janvier, 1er mai, 1er novembre, 25 décembre;Ouvert de septembre à juin du mercredi au dimanche de 14h à 18h, et en juillet-août et vacances zone C du mardi au dimanche de 10h à 18h;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3104201;Musée du Pays de Luchon;18, Allée d'Etigny;31110;BAGNERES-DE-LUCHON;0561792987;0561791123;www.luchon.com ou www.mairies-luchon.fr -www.musees-midi-pyrenees.fr;Jours fériés - Novembre;Ouvert du mercredi au lundi de 10h à 12h et de 15h à 18h;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3132401;Musée Municipal;Place Henri Dulion;31220;MARTRES-TOLOSANE;0561986641;0561985929;www.tourisme-martres-tolosane.fr;Première semaine de janvier;Ouvert en décembre, janvier, février du mardi au vendredi de 9h30 à 12h30 et de 13h30 à 17h30, de mi-juin à mi-septembre tous les jours de 9h30 à 12h30 et de 13h30 à 18h30, le reste de l'année du mardi au samedi de 9h30 à 12h30 et de 13h30 à 17h30;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3147201;Musée Archéologique Départemental;Bâtiment de l'Ancienne Gendarmerie;31510;SAINT-BERTRAND-DE-COMMINGES;0561883179;0561888381;http://www.musees-midi-pyrenees.fr/musees/musee-archeologique-departemental;Janvier;Expositions temporaires tous les jours de 10h à 17h de mai à septembre;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3156501;Musée Municipal d'Art et d'Histoire;6, place de Mas Saint Pierre;31800;SAINT-GAUDENS;0561890542;0561947866;www.mairiestgaudens.fr;;Lors des xxposition hors les murs du mardi au samedi de 10h à 12h et de 14h à 18h en 2016;Chaque vendredi à 20h30 en juillet-août
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3155507;Musée des Transports et des Communications;93, avenue Jules Julien;31400;TOULOUSE;0561550210;0561550210;http://asptuit.free.fr;;Ouvert les jeudis de 10h à 12h et de 14h à 16h et sur rendez-vous;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3155506;Musée du Vieux Toulouse;"Hôtel Dumay
7, Rue du May";31000;TOULOUSE;0562271150;0562275088;htt://toulousainsdetoulouse.fr;Jours fériés;Ouvert de mi-avril à mi-novembre du lundi au samedi de 14h à 18h. Ouvert toute l'année sur rendez-vous pour les groupes.;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3155505;Musée Georges Labit;17, rue du Japon;31400;TOULOUSE;0561534825;0561146559;;Jours fériés;Ouvert du mardi au dimanche de 10h à 17h d'octobre à mai et de 10h à 18h de juin à septembre;
OCCITANIE;HAUTE-GARONNE;;06/01/2002;3155504;Musée des Augustins;21, rue de Metz;31000;TOULOUSE;0561222182;0561223469;www.augustins.org;;Ouvert tous les jours de 10h à 18h. Nocturne le mercredi jusqu'à 21h;Mercredi jusqu'à 21h
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3155503;Musée Paul Dupuy;13, Rue de la Pléau;31000;TOULOUSE;0531229540;0561146559;Site des musées de la région : www.musees-midi-pyrenees.fr/;Jours fériés;Ouvert du mardi au dimanche de 10h à 17h d'octobre à mai et de 10h à 18h de juin à septembre;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3155502;Musée Saint-Raymond;1, Place Saint Sernin;31000;TOULOUSE;0561223144;0561223125;www.SaintRaymond.toulouse.fr;1er janvier, 1 mai et 25 décembre;Ouvert tous les jours de 10h à 18h, de 10h à 19h du 1er juillet au 31 août. Fermeture exceptionnelle à 17h les 24 et 31 décembre;
OCCITANIE;HAUTE-GARONNE;;01/02/2003;3155501;Les Abattoirs, Musée d'Art Moderne et Contemporain;76, allées Charles-de-Fitte;31300;TOULOUSE;0562485800;0562485801;www.lesabattoirs.org;1er janvier, 1er mai et 25 décembre;Ouvert du mercredi au dimanche de 12h à 18h , nocturne le jeudi jusqu'à 20h;Jeudi jusqu'à 20h (hors vacances scolaires et en juin)
OCCITANIE;HAUTE-GARONNE;;06/01/2002;3155509;Muséum d'Histoire Naturelle;35, allées Jules Guesde;31000;TOULOUSE;0567738484;0567738448;www.museum.toulouse.fr;1er janvier, 1er mai, 25 décembre;Ouvert de 10h à 18h du mardi au dimanche;
OCCITANIE;HAUTES-PYRENEES;;01/02/2003;6505905;Muséum d'Histoire Naturelle;7, Place des Thermes de Salut;65200;BAGNERES-DE-BIGORRE;0562911205;;www.museesbagneres.fr/;;Ouvert de mai à octobre du mercredi au dimanche de 15h à 18h, de novembre à avril le mercredi et dimanche de 15h à 18h;
OCCITANIE;HAUTES-PYRENEES;;01/02/2003;6505902;Musée Salies;Place des Thermes;65200;BAGNERES-DE-BIGORRE;0562910726;0562910293;www.museesbagneres.fr/;;Ouvert du mercredi au dimanche de 10h à 12h et de 14h à 18h, samedi et dimanche de 15h à 18h;
OCCITANIE;HAUTES-PYRENEES;;01/02/2003;6505901;Musée de la Vie Quotidienne dans les Pyrénées;Rue Hount-Blanque;65200;BAGNERES-DE-BIGORRE;0562910733;;www.museesbagneres.fr/;;;
OCCITANIE;HAUTES-PYRENEES;;01/02/2003;6528601;Musée Pyrénéen;Château fort;65100;LOURDES;0562423737;0562423744;www.chateaufort-lourdes.fr ou site de la ville - http://www.lourdes-visite.com/;1er janvier, 1er & 11 novembre, 25 décembre;Ouvert de janvier à mi-avril de 10h à 18h, le lundi de 10h à 17h, de mi-avril à mi-octobre de 10h à 19h  et de mi-octobre à fin décembre de 10h à 18h et le lundi de 10h à 17h;
OCCITANIE;HAUTES-PYRENEES;;01/02/2003;6529501;Musée Municipal - Musée Trésor;Presbytère;65120;LUZ-SAINT-SAUVEUR;0562923588;;;;Ouvert tous les jours de juin à septembre de 16h à 18h30;
OCCITANIE;HAUTES-PYRENEES;;01/02/2003;6530601;Musée-château Gaston Phébus;Château-Fort de Mauvezin;65130;MAUVEZIN;0562391027;0562391027;www.chateaudemauvezin.com;;Ouvert tous les jours du 15 octobre au 14 avril de 13h30 à 17h30 et du 15 avril au 14 octobre de 10h à 19h;
OCCITANIE;HAUTES-PYRENEES;;06/10/2002;6544001;Musée Massey;"Rue Achille Jubinal
Jardin Massey";65000;TARBES;0562361283;0562363251;www.musee-massey.com;1er janvier, 1er mai, 25 décembre;Ouvert du mercredi au lundi de 10h à 12h30 et de 13h30 à 19h du 15 octobre au 15 avril et de 10h à 12h et de 14h à 17h du 14 avril au 16 octobre;
OCCITANIE;HERAULT;;01/02/2003;3400301;Musée Agathois;5 rue de la Fraternité;34300;AGDE;0467948251;0467010314;;24 décembre au 2 janvier, jours fériés;Ouvert de septembre à juin du mardi au samedi de 9h à 12h et de 14h à 17h30 en juillet-août du mardi au samedi de 10h à 17h;
OCCITANIE;HERAULT;;01/02/2003;3403203;Muséum d'Histoire Naturelle;15 Place Pierre Semard;34500;BEZIERS;0467368161;0467368169;Site de la ville;1er janvier, dimanche de Pâques, 1er mai et 25 décembre;"Ouvert du  1 er avril au 30 juin de 9h à 12h et de 14h à 18h,  du 1 er juillet au 31 août de 10h à 18h,	 duer septembre au 31 octobre de 9h à 12h et de 14h à 18h,	 duer novembre au 31 mars de 9h à 12h et de 14h 17h";
OCCITANIE;HERAULT;;01/02/2003;3403202;Musée du Biterrois;"Rampe du 96ème
caserne Saint Jacques";34500;BEZIERS;0467368161;0467368169;Site de la ville;1er janvier, dimanche de Pâques, 1er mai et 25 décembre;Ouvert du 1er octobre au 31 mai du mardi au vendredi de 10h à 17h, samedi et dimanche de 10h à 18h et du 1er juin au 30 septembre du mardi au dimanche de 10h à 18h;
OCCITANIE;HERAULT;;01/02/2003;3403201;Musée des Beaux-Arts de Béziers;Place de la Révolution;34500;BEZIERS;0467283878;0467629193;www.ville-beziers.fr/culture/02.cfm;1er janvier, dimanche de Pâques, 1er mai et 25 décembre;Ouvert du 1er octobre au 31 mai du mardi au vendredi de 10h à 17h, samedi et dimanche de 10h à 18h et du 1er juin au 30 septembre du mardi au dimanche de 10h à 18h;
OCCITANIE;HERAULT;;01/02/2003;3403901;Musée de l'Etang de Thau;Quai du Port de Pêche;34140;BOUZIGUES;0467783357;0467785156;www.bouzigues.fr/musee;1er Janvier, 25 Décembre;Ouvert du lundi au dimanche en juillet-août de 10h à 12h30 et de 14h30 à 19h, de novembre à février de 10h à 12h et de 14h à 17h, de mars à Juin et de septembre à octobre de 10h à 12h et de 14h à 18h;
OCCITANIE;HERAULT;;01/02/2003;3410801;Musée Municipal;4 bis, Rue Lucien Salette;34110;FRONTIGNAN-LA-PEYRADE;0467185005;0467185081;site de la ville - www.ville-frontignan.fr;;;
OCCITANIE;HERAULT;;01/02/2003;3411901;Musée de la Cloche et de la Sonnaille;"Espace Campanaire André-Malraux
Avenue de la Gare";34600;HEREPIAN;0467953995;0467232801; www.ot-lamaloulesbains.fr;Janvier;Ouvert de 14h à 19h du mardi au dimanche de mai à octobre;
OCCITANIE;HERAULT;;01/02/2003;3412901;Site Archéologique Lattara - Musée Henri Prades de Montpellier Agglomération;390, Avenue de Pérols;34970;LATTES Cédex;0467997720;0467997721;www.museearcheo.montpellier3m.fr;1er janvier, 1er mai, 14 juillet, 15 août, 1er novembre et 25 décembre;Ouvert le lundi, mercredi au vendredi de 10h à 12h et de 13h30 à 17h30, samedi, dimanche et jours fériés de 14h à 19h;
OCCITANIE;HERAULT;;01/02/2003;3400302;Musée de l'Ephèbe;Mas de La Clape;34300;LE CAP D'AGDE;0467946960;0467946969;www.museecapdagde.com;1er mai, vacances de Noël et jour de l'An;Ouvert de septembre à juin du lundi au vendredi de 10h à 12h et de 14h à 18h, samedi et dimanche de 9h à 12h et de 14h à 17h en juillet-août tous les jours de 10h à 18h;
OCCITANIE;HERAULT;;01/02/2003;3415301;Maison des Consuls - Musée d’Arts et d’Archéologie en Grand Pic Saint-Loup;Rue des Consuls;34270;LES MATELLES;0499632546;0467551701;www.museedesmatelles.fr;Décembre, janvier, février;Ouvert en mai et juin, et de septembre à décembre du mercredi au dimanche, et les jours fériés, de 14h à 18h et en juillet et août tous les jours (dont jours fériés) de 10h à 12h30 et de 14h à 19h;
OCCITANIE;HERAULT;;01/02/2003;3414201;Musée de Lodève - Hôtel du cardinal Fleury;"Hôtel du Cardinal de Fleury
Square Georges Auric";34700;LODEVE;0467888610;0467444833;www.museedelodeve.fr;1er Janvier, 1er Mai, 1er Novembre, 25 Décembre;Ouvert de juin à novembre du mardi au dimanche de 10h à 18h;Tous les mardis jusqu'à 22h du 6 juillet au 24 août
OCCITANIE;HERAULT;;03/04/2017;3414501;Musée Louis Médard;71, Place Martyrs de la Résistance;34400;LUNEL;0467878395;;www.museemedard.fr;Jours fériés;Ouvert du mercredi au vendredi de 14h à 18h et le samedi de 10h à 18h;
OCCITANIE;HERAULT;;01/02/2003;3415801;Musée Archéologique;Place du Monument aux Morts;34210;MINERVE;0468912292;0468912292;;Décembre, janvier et 22 jours en février;Ouvert tous les jours de 10h à 13h et de 14h à 18h du 1er mars à mi-novembre;
OCCITANIE;HERAULT;;06/01/2002;3417203;Musée Fabre;13, rue Montpellieret;34000;MONTPELLIER;0467148300;0467660920;www.museefabre.montpellier3m.fr;1er janvier, 1er mai, 1er & 11 novembre, 25 décembre;"Ouvert du mardi au dimanche de 10h à 18h (19h pendant exposition d'été) pour le bâtiment principal
l'Hôtel Cabrières-Sabatier d'Espeyran le mardi, samedi, dimanche de 14h à 17h et pendant les 16 semaines d'exposition estivale du mardi au dimanche de 14h ";Mercredi jusqu'à 21h
OCCITANIE;HERAULT;;01/02/2003;3417910;Musée de l'Hôtel d'Espeyran;6, bis rue Montpelliéret;34000;MONTPELLIER;0467148300;0467660920;www.montpellier-agglo.com;;l'Hôtel Cabrières-Sabatier d'Espeyran le mardi, samedi, dimanche de 14h à 17h et pendant les 16 semaines d'exposition estivale du mardi au dimanche de 14h à 18h;
OCCITANIE;HERAULT;;01/02/2003;3417209;Musée du Vieux Montpellier;"Hôtel de Varennes
2, Place Pétrarque";34000;MONTPELLIER;0467660294;0467348751;www.montpellier.fr/3803-manifestations-culturelles.htm;1er janvier, 1er mai, 25 décembre;Ouvert du mardi au dimanche de 10h à 13h et de 14h à 18h;
OCCITANIE;HERAULT;;01/02/2003;3417202;Musée Languedocien;"Hôtel des Trésoriers de France
7, Rue Jacques-Cœur";34000;MONTPELLIER;0467529303;0467660208;www.musee-languedocien.com;Jours fériés - du 21 décembre 2007 au 2 janvier 2008;Ouvert du lundi au samedi de 14h30 à 17h30, du 15 juin au 15 septembre du lundi au samedi de 15h à 18h;
OCCITANIE;HERAULT;03/04/2017;01/02/2003;3417206;Agropolis-Muséum;951, Avenue Agropolis;34394;MONTPELLIER Cedex 5;0467047500;0467041369;www.museum.agropolis.fr;;Fermé définitivement;
OCCITANIE;HERAULT;;01/02/2003;3417901;Musée Municipal;"Hôtel de ville
Rue des Lavoirs";34570;MURVIEL-LES-MONTPELLIER;0467477174;0467478416;www.ville-murviel-les-montpellier.fr;Octobre à mars et jours fériés;Ouvert en février-mars le premier dimanche du mois, d'avril à juin tous les dimanches de 15h à 18h, en juillet-août du mardi au dimanche de 15h à 18h et en septembre tous les dimanches et JEP de 15h à 18h;
OCCITANIE;HERAULT;;01/02/2003;3419901;Musée de Vulliod Saint-Germain;3, Rue Albert-Paul Allies;34120;PEZENAS;0467989059;0467904111;Site de la ville;Janvier et décembre, mardi gras.;Ouvert de juin à septembre de 10h à 12h et de 14h à 19h, nocturne du 1er juillet au 15 septembre les mercredis et vendredis de 21h à 23h,  du 15 février au 31 mai et du 1er octobre au 15 novembre de 10h à 12h et de 14h à 17h30;Mercredi et vendredi de 21h à 23h du 1er juillet au 15 septembre
OCCITANIE;HERAULT;;01/02/2003;3428401;Musée de Préhistoire Régionale et du Mégalithisme;8, Grand'Rue;34220;SAINT-PONS-DE-THOMIERES;0467972261;0467957439;http://www.pays-saintponais.com/site/dossier_musee/index.html;Fermeture annuelle de novembre à mars;Ouvert des vacances de Pâques à fin juin de mi-septembre à fin septembre vacances de Toussaint du jeudi au dimanche de 15h à 18h, de juillet à mi-septembre du mardi au dimanche de 10h à 12h et de 15h à  18h;
OCCITANIE;HERAULT;;01/02/2003;3430101;Musée Paul Valéry;148, Rue François Desnoyer;34200;SETE;0499047616;0457670402;http://museepaulvalery-sete.fr/;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du 1er avril au 31 octobre de 9h30 à 19h tous les jours et du 2 novembre au 31 mars de 10h à 18h du mardi au dimanche;
OCCITANIE;LOT;;01/02/2003;4604001;Musée de Préhistoire de Cabrerets;"Centre de Préhistoire du Pech Merle
Mairie";46330;CABRERETS;0565312333;0565302126;www.pechmerle.com;15 décembre au 15 janvier;Ouvert tous les jours  d' avril au 11 novembre 2012 de 9h45 à 12h45 et de 13h45 à 18h30;
OCCITANIE;LOT;;01/02/2003;4604201;Musée Henri Martin;792, Rue Emile Zola;46000;CAHORS;0565208866;0565224443;www.mairie-cahors.fr/musee;;Fermé pour 3 ans;
OCCITANIE;LOT;;01/02/2003;4610201;Musée d'Histoire de Figeac;"Rue Victor Delbos
Cour du Puy";46100;FIGEAC;0565340625;0565500458;http://www.musee-champollion.fr/;;Ouvert en juillet – août de 14h30 à 18h30, tous les jours, et pour les groupes, sur réservation auprès du musée Champollion;
OCCITANIE;LOT;;01/02/2003;4610202;Musée Champollion - Les Ecriture du Monde;4, Rue des Frères Champollion;46100;FIGEAC;0565503108;0565501679;www.musee-champollion.fr;1er janvier, 1er mai, 25 décembre, du 16 au 31 janvier;Ouvert tous les jours en juillet-août de 10h30 à 18h30, et du mardi au dimanche d'avril à  juin et septembre-octobre de 10h30 à 12h30 et de 14h à 18h, et de novembre à mars de 14h à 17h30. Ouvert les lundis de Pâques et de Pentecôte;
OCCITANIE;LOT;;01/02/2003;4613801;Musée Murat;Place de Tolentino;46240;LABASTIDE MURAT;0565352363;0565311398;site de l'association des amis du musée;;Ouvert du mercredi au lundi du 15 juillet au 15 septembre de 10h à 12h et de 15h à 18h ainsi que les deux jours JEP;
OCCITANIE;LOT;;01/02/2003;4618201;"Musée Archéologique ""Armand-Viré""";Rue de la Ville;46140;LUZECH;0565201727;0565201727;http://www.ville-luzech.fr/musee-archeologique-armand-vire-luzech;;Ouvert en juillet/août de 10h à 13h et de 14h à 18h du lundi au samedi. Autre période contacter l'O.T.;
OCCITANIE;LOT;;01/02/2003;4618501;Musée Gallo-Romain d'Uxellodunum;"Palais de la Raymondie
Place des Consuls";46600;MARTEL;0565373003;0565373727;Site des musées de midi-Py;;Ouvert en juillet-Août de 10h à 12h30 et de 15h30 à 18h le mercredi et samedi et de 15h30 à 18h le mardi, jeudi et vendredi. Ouverts lors des JEP;
OCCITANIE;LOT;;01/02/2003;4624001;Musée d'Art Sacré;Parvis des Sanctuaires;46500;ROCAMADOUR;0565332330;0565332324;;;;
OCCITANIE;LOT;;01/02/2003;4629901;Musée Départemental de Cuzals;;46330;SAULIAC-SUR-CELE;0565534314;0565534369;www.museeduquercy.com;Entre octobre et avril;Ouvert de fin avril à juin et septembre du  mercredi au dimanche de 14h à 18h, en juillet-août tous les jours de 10h à 19h;
OCCITANIE;LOT;;01/02/2003;4630901;Musée de l'Automate;Esplanade Alain Chastagnol;46200;SOUILLAC;0565370707;0565327231;www.musee-automate.fr;1er janvier, 1er mai, 25 décembre;Ouvert en  juillet-août tous les jours de 10h à 12h30 et de 14h à 18h30, du mardi au dimanche d'avril à juin et en septembre et octobre de 10h à 12h et de 14h à 18h. Ouvert les lundis de Pâques et de Pentecôte;
OCCITANIE;LOT;;01/02/2003;4633001;Musée Municipal;Place du 11 novembre 1918;46110;VAYRAC;0565324026;0565324130;http://www.vayrac.fr/uxellodunum.php?lg=fr;;Ouvert jeudi et samedi de 10h à 12h30 et le dimanche de 10h à 12h30 et de 15h30 à 18h30;
OCCITANIE;LOZERE;;01/02/2003;4811601;Ecomusée du Mont Lozère;Quartier de l'Estournal;48220;LE PONT DE MONTVERT;0466458073;0466458073;www.cevennes-parcnational.fr;Autres mois;Ouvert en avril et octobre le lundi, du mercredi au samedi de 15h à 18h, en mai et juin du mercredi au lundi de 10h à 12h30 et de 15h à 18h30, en juillet, août, septembre tous les jours et jours fériés de 10h à 12h30 et de 15h à 18h30;
OCCITANIE;LOZERE;;01/02/2003;4809501;Musée du Gévaudan;3, Rue de l'Epine;48000;MENDE;0466498595;;http://www.mende.fr/1274-musee-ignon-fabre.html;;;
OCCITANIE;PYRENEES ORIENTALES;;01/02/2003;6604902;Musée départemental d'Art Moderne;"8, Bd Maréchal Joffre
B.P. 60413";66403;CERET Cedex;0468873192;0468873192;www.musee-ceret.com;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du 1er juillet au 30 septembre tous les jours de 10h à 19h, le reste de l'année de 10h à 17h. Ouverture exceptionnelle lundi de Pâques et lundi de Pentecôte;
OCCITANIE;PYRENEES ORIENTALES;;01/02/2003;6605301;Musée d'Art Moderne - Fonds Peskè;"Villa Pams
Route de Port-Vendres";66190;COLLIOURE;0468821019;0468821019;www.collioure.mobi/museedartmoderne/;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert tous les jours du 1er juin au 30 septembre de 10h à 12h et de 14h à 18h et du mercredi au lundi de 10h à 12h et de 14h à 18h du 1er octobre au 31 mai;
OCCITANIE;PYRENEES ORIENTALES;;01/02/2003;6613605;Musée Archéologique de Ruscino;Château Roussillon;66000;PERPIGNAN;0468674717;;;;;
OCCITANIE;PYRENEES ORIENTALES;;01/02/2003;6613604;Muséum d'Histoire Naturelle;12, Place  Fontaine Neuve;66000;PERPIGNAN;0468663368;0468666766;www.mairie-perpignan.fr;1er janvier, 1er mai,  Assomption, 25 décembre;Ouvert du lundi au samedi de 9h30 à 17h;
OCCITANIE;PYRENEES ORIENTALES;;01/02/2003;6613603;Musée Hyacinthe Rigaud; 21, rue Mailly;66000;PERPIGNAN;0468354340;0468347347;http://www.musee-rigaud.fr/;25 décembre, 1er mai;Ouvert du 1er juin au 30 septembre tous les jours de 10h30 à 19h, et du 1er octobre au 31 mai du mardi au dimanche de 11h à 17h30;
OCCITANIE;PYRENEES ORIENTALES;;01/02/2003;6613602;Musée des Monnaies et Médailles Joseph Puig;"42, Avenue de Grande-Bretagne
B.P. 931";66931;PERPIGNAN Cedex;0468663066;0468663280;Site de la mairie - www.mairie-perpignan.fr;Jours fériés;Ouvert du lundi au jeudi de 8h à 18h et le vendredi de 8h à 17h;
OCCITANIE;PYRENEES ORIENTALES;;01/02/2003;6613601;Musée du Castillet Casa Pairal;"Place de Verdun
B.P. 20931";66931;PERPIGNAN Cedex;0468515046;0468515035;Site de la mairie - www.mairie-perpignan.fr;1er janvier, 1er mai, 25 décembre;Ouvert du mardi au dimanche de 11h à 17h30 d'octobre à mai et tous les jours de juin à septembre de 10h30 à 18h30;
